_id,arrivalTime, timeBetweenArrivals, startingService, serviceTime , finishingTime
4897,1213.768, 0.067, 1213.911, 0.119, 1214.03
4898,1213.855, 0.088, 1214.03, 0.126, 1214.157
4899,1214.089, 0.234, 1214.157, 0.389, 1214.545
4900,1214.424, 0.335, 1214.545, 0.239, 1214.784
4901,1214.512, 0.087, 1214.784, 0.373, 1215.158
4902,1214.565, 0.053, 1215.158, 0.074, 1215.232
4903,1214.605, 0.04, 1215.232, 0.359, 1215.591
4904,1214.698, 0.093, 1215.591, 0.112, 1215.703
4905,1214.815, 0.117, 1215.703, 0.157, 1215.86
4906,1214.893, 0.078, 1215.86, 0.322, 1216.182
4907,1215.372, 0.479, 1216.182, 0.099, 1216.281
4908,1216.104, 0.732, 1216.281, 0.008, 1216.29
4909,1216.272, 0.168, 1216.29, 0.718, 1217.008
4910,1216.879, 0.607, 1217.008, 0.114, 1217.122
4911,1217.219, 0.339, 1217.219, 0.088, 1217.306
4912,1217.377, 0.159, 1217.377, 0.698, 1218.076
4913,1217.592, 0.214, 1218.076, 0.016, 1218.091
4914,1218.176, 0.584, 1218.176, 0.556, 1218.732
4915,1218.656, 0.48, 1218.732, 0.534, 1219.266
4916,1218.68, 0.024, 1219.266, 0.134, 1219.399
4917,1219.258, 0.578, 1219.399, 0.433, 1219.832
4918,1219.298, 0.04, 1219.832, 0.024, 1219.857
4919,1219.389, 0.091, 1219.857, 0.216, 1220.073
4920,1219.476, 0.087, 1220.073, 0.064, 1220.137
4921,1219.547, 0.071, 1220.137, 0.421, 1220.558
4922,1219.631, 0.084, 1220.558, 0.491, 1221.049
4923,1219.861, 0.23, 1221.049, 0.589, 1221.638
4924,1220.249, 0.388, 1221.638, 0.003, 1221.642
4925,1220.71, 0.462, 1221.642, 0.051, 1221.693
4926,1221.018, 0.308, 1221.693, 0.457, 1222.15
4927,1221.088, 0.07, 1222.15, 0.097, 1222.247
4928,1221.17, 0.082, 1222.247, 0.09, 1222.337
4929,1221.249, 0.078, 1222.337, 0.078, 1222.416
4930,1221.591, 0.343, 1222.416, 0.166, 1222.582
4931,1221.602, 0.011, 1222.582, 0.101, 1222.683
4932,1222.101, 0.498, 1222.683, 0.307, 1222.99
4933,1222.494, 0.394, 1222.99, 0.054, 1223.044
4934,1222.52, 0.026, 1223.044, 0.047, 1223.091
4935,1222.792, 0.273, 1223.091, 0.55, 1223.641
4936,1222.875, 0.083, 1223.641, 0.039, 1223.68
4937,1223.394, 0.519, 1223.68, 0.476, 1224.156
4938,1223.742, 0.349, 1224.156, 0.066, 1224.222
4939,1223.841, 0.099, 1224.222, 0.064, 1224.286
4940,1223.973, 0.132, 1224.286, 0.056, 1224.342
4941,1224.38, 0.407, 1224.38, 0.078, 1224.457
4942,1225.226, 0.847, 1225.226, 0.095, 1225.322
4943,1225.523, 0.297, 1225.523, 0.019, 1225.543
4944,1225.793, 0.27, 1225.793, 0.005, 1225.797
4945,1226.092, 0.299, 1226.092, 0.511, 1226.603
4946,1226.108, 0.015, 1226.603, 0.109, 1226.712
4947,1226.216, 0.108, 1226.712, 0.104, 1226.817
4948,1226.268, 0.052, 1226.817, 0.011, 1226.827
4949,1226.369, 0.102, 1226.827, 0.758, 1227.585
4950,1226.39, 0.021, 1227.585, 0.164, 1227.749
4951,1226.521, 0.131, 1227.749, 0.018, 1227.767
4952,1226.541, 0.021, 1227.767, 0.014, 1227.782
4953,1226.727, 0.186, 1227.782, 0.269, 1228.051
4954,1226.964, 0.237, 1228.051, 0.442, 1228.493
4955,1227.004, 0.041, 1228.493, 0.581, 1229.074
4956,1227.645, 0.64, 1229.074, 0.06, 1229.134
4957,1227.653, 0.009, 1229.134, 0.155, 1229.289
4958,1227.735, 0.081, 1229.289, 0.016, 1229.305
4959,1228.106, 0.371, 1229.305, 0.221, 1229.526
4960,1228.244, 0.138, 1229.526, 0.091, 1229.617
4961,1228.31, 0.066, 1229.617, 0.04, 1229.658
4962,1228.606, 0.297, 1229.658, 0.094, 1229.751
4963,1228.821, 0.215, 1229.751, 0.021, 1229.773
4964,1229.769, 0.948, 1229.773, 0.068, 1229.841
4965,1230.657, 0.888, 1230.657, 0.072, 1230.728
4966,1231.396, 0.739, 1231.396, 0.236, 1231.632
4967,1231.454, 0.058, 1231.632, 0.19, 1231.822
4968,1231.562, 0.108, 1231.822, 0.457, 1232.28
4969,1231.697, 0.135, 1232.28, 0.138, 1232.418
4970,1232.164, 0.467, 1232.418, 0.259, 1232.677
4971,1232.579, 0.415, 1232.677, 0.177, 1232.854
4972,1233.154, 0.575, 1233.154, 0.047, 1233.201
4973,1233.541, 0.387, 1233.541, 0.128, 1233.668
4974,1233.713, 0.173, 1233.713, 0.055, 1233.768
4975,1233.759, 0.045, 1233.768, 0.054, 1233.822
4976,1234.58, 0.821, 1234.58, 0.04, 1234.62
4977,1234.644, 0.064, 1234.644, 0.112, 1234.756
4978,1234.648, 0.004, 1234.756, 0.006, 1234.762
4979,1234.699, 0.051, 1234.762, 0.072, 1234.835
4980,1234.808, 0.109, 1234.835, 0.286, 1235.12
4981,1234.9, 0.092, 1235.12, 0.132, 1235.253
4982,1235.003, 0.102, 1235.253, 0.049, 1235.302
4983,1235.1, 0.097, 1235.302, 0.088, 1235.39
4984,1235.131, 0.031, 1235.39, 0.454, 1235.844
4985,1235.624, 0.493, 1235.844, 0.415, 1236.259
4986,1235.792, 0.168, 1236.259, 0.334, 1236.593
4987,1236.221, 0.429, 1236.593, 0.252, 1236.846
4988,1236.884, 0.662, 1236.884, 0.248, 1237.132
4989,1236.909, 0.025, 1237.132, 0.031, 1237.163
4990,1237.368, 0.459, 1237.368, 0.289, 1237.658
4991,1237.765, 0.397, 1237.765, 0.055, 1237.82
4992,1238.253, 0.488, 1238.253, 0.008, 1238.261
4993,1238.338, 0.085, 1238.338, 0.218, 1238.556
4994,1238.351, 0.014, 1238.556, 0.494, 1239.05
4995,1238.575, 0.224, 1239.05, 0.133, 1239.183
4996,1238.674, 0.098, 1239.183, 0.636, 1239.82
4997,1238.814, 0.14, 1239.82, 0.029, 1239.848
4998,1239.311, 0.498, 1239.848, 0.163, 1240.011
4999,1240.089, 0.777, 1240.089, 0.003, 1240.092
5000,1240.256, 0.168, 1240.256, 0.027, 1240.283
5001,1240.508, 0.251, 1240.508, 0.496, 1241.004
5002,1241.127, 0.62, 1241.127, 0.154, 1241.281
5003,1241.679, 0.551, 1241.679, 0.329, 1242.008
5004,1241.815, 0.137, 1242.008, 0.568, 1242.576
5005,1241.882, 0.066, 1242.576, 0.091, 1242.667
5006,1241.938, 0.057, 1242.667, 0.022, 1242.688
5007,1242.025, 0.087, 1242.688, 0.015, 1242.703
5008,1242.378, 0.353, 1242.703, 0.531, 1243.234
5009,1242.754, 0.376, 1243.234, 0.138, 1243.372
5010,1243.322, 0.568, 1243.372, 0.506, 1243.877
5011,1243.636, 0.314, 1243.877, 0.67, 1244.548
5012,1243.952, 0.316, 1244.548, 0.35, 1244.897
5013,1244.105, 0.154, 1244.897, 0.22, 1245.117
5014,1244.339, 0.233, 1245.117, 0.658, 1245.775
5015,1244.814, 0.476, 1245.775, 0.49, 1246.266
5016,1245.096, 0.281, 1246.266, 0.057, 1246.323
5017,1245.34, 0.244, 1246.323, 0.018, 1246.34
5018,1245.447, 0.108, 1246.34, 0.048, 1246.388
5019,1245.668, 0.22, 1246.388, 0.198, 1246.586
5020,1245.939, 0.271, 1246.586, 0.765, 1247.352
5021,1246.063, 0.124, 1247.352, 0.084, 1247.435
5022,1246.423, 0.36, 1247.435, 0.092, 1247.527
5023,1246.749, 0.327, 1247.527, 0.939, 1248.466
5024,1246.914, 0.165, 1248.466, 0.044, 1248.511
5025,1247.129, 0.215, 1248.511, 0.076, 1248.586
5026,1247.238, 0.109, 1248.586, 0.828, 1249.415
5027,1247.588, 0.35, 1249.415, 0.088, 1249.503
5028,1247.697, 0.109, 1249.503, 0.051, 1249.554
5029,1247.825, 0.128, 1249.554, 0.01, 1249.564
5030,1248.233, 0.407, 1249.564, 0.284, 1249.848
5031,1248.273, 0.041, 1249.848, 0.003, 1249.851
5032,1248.333, 0.06, 1249.851, 0.169, 1250.02
5033,1248.638, 0.304, 1250.02, 0.158, 1250.178
5034,1248.899, 0.261, 1250.178, 0.448, 1250.626
5035,1248.97, 0.071, 1250.626, 0.346, 1250.973
5036,1249.003, 0.033, 1250.973, 0.101, 1251.074
5037,1249.261, 0.258, 1251.074, 0.158, 1251.231
5038,1249.677, 0.416, 1251.231, 0.255, 1251.486
5039,1249.901, 0.225, 1251.486, 0.054, 1251.54
5040,1250.034, 0.133, 1251.54, 0.231, 1251.771
5041,1250.057, 0.023, 1251.771, 0.242, 1252.013
5042,1250.51, 0.453, 1252.013, 0.007, 1252.02
5043,1250.575, 0.065, 1252.02, 0.066, 1252.086
5044,1250.744, 0.168, 1252.086, 0.215, 1252.301
5045,1250.798, 0.054, 1252.301, 0.3, 1252.601
5046,1251.226, 0.428, 1252.601, 0.37, 1252.971
5047,1251.396, 0.171, 1252.971, 0.043, 1253.014
5048,1251.554, 0.158, 1253.014, 0.076, 1253.09
5049,1252.071, 0.517, 1253.09, 0.258, 1253.348
5050,1252.169, 0.098, 1253.348, 0.113, 1253.46
5051,1252.212, 0.043, 1253.46, 0.263, 1253.723
5052,1252.215, 0.003, 1253.723, 0.025, 1253.749
5053,1252.25, 0.035, 1253.749, 0.331, 1254.08
5054,1252.703, 0.454, 1254.08, 0.831, 1254.911
5055,1252.708, 0.004, 1254.911, 0.116, 1255.026
5056,1252.729, 0.022, 1255.026, 0.028, 1255.054
5057,1252.903, 0.174, 1255.054, 0.025, 1255.08
5058,1253.09, 0.187, 1255.08, 0.04, 1255.12
5059,1253.173, 0.083, 1255.12, 0.078, 1255.198
5060,1253.342, 0.168, 1255.198, 0.054, 1255.251
5061,1253.353, 0.012, 1255.251, 0.024, 1255.276
5062,1253.463, 0.11, 1255.276, 0.116, 1255.392
5063,1253.581, 0.118, 1255.392, 0.271, 1255.663
5064,1253.697, 0.116, 1255.663, 0.037, 1255.7
5065,1253.951, 0.253, 1255.7, 0.02, 1255.72
5066,1254.382, 0.431, 1255.72, 0.314, 1256.034
5067,1255.119, 0.737, 1256.034, 0.129, 1256.163
5068,1255.14, 0.021, 1256.163, 0.138, 1256.301
5069,1255.319, 0.179, 1256.301, 0.241, 1256.541
5070,1255.832, 0.513, 1256.541, 0.153, 1256.694
5071,1255.905, 0.073, 1256.694, 0.058, 1256.753
5072,1255.924, 0.019, 1256.753, 0.376, 1257.129
5073,1256.012, 0.087, 1257.129, 0.343, 1257.472
5074,1256.37, 0.359, 1257.472, 0.031, 1257.503
5075,1256.428, 0.058, 1257.503, 0.051, 1257.554
5076,1256.784, 0.356, 1257.554, 0.455, 1258.009
5077,1257.906, 1.122, 1258.009, 0.175, 1258.184
5078,1258.518, 0.612, 1258.518, 0.022, 1258.54
5079,1258.856, 0.339, 1258.856, 0.033, 1258.889
5080,1258.993, 0.137, 1258.993, 0.007, 1259.0
5081,1259.25, 0.256, 1259.25, 0.055, 1259.304
5082,1259.259, 0.009, 1259.304, 0.196, 1259.5
5083,1259.337, 0.078, 1259.5, 0.068, 1259.568
5084,1259.625, 0.288, 1259.625, 0.227, 1259.852
5085,1259.894, 0.269, 1259.894, 0.026, 1259.92
5086,1259.911, 0.017, 1259.92, 0.106, 1260.026
5087,1260.04, 0.129, 1260.04, 0.059, 1260.099
5088,1260.07, 0.03, 1260.099, 0.189, 1260.287
5089,1260.07, 0.001, 1260.287, 0.006, 1260.293
5090,1260.364, 0.294, 1260.364, 0.578, 1260.942
5091,1260.433, 0.069, 1260.942, 0.086, 1261.028
5092,1261.079, 0.645, 1261.079, 0.427, 1261.506
5093,1261.396, 0.317, 1261.506, 0.232, 1261.738
5094,1261.573, 0.177, 1261.738, 0.644, 1262.382
5095,1262.037, 0.464, 1262.382, 0.024, 1262.406
5096,1262.673, 0.636, 1262.673, 0.021, 1262.694
5097,1262.876, 0.203, 1262.876, 0.028, 1262.903
5098,1262.901, 0.025, 1262.903, 0.015, 1262.918
5099,1263.209, 0.308, 1263.209, 0.018, 1263.227
5100,1263.23, 0.021, 1263.23, 0.038, 1263.268
5101,1263.461, 0.231, 1263.461, 0.04, 1263.501
5102,1263.654, 0.193, 1263.654, 0.248, 1263.901
5103,1263.78, 0.126, 1263.901, 0.015, 1263.916
5104,1263.928, 0.148, 1263.928, 0.348, 1264.276
5105,1263.988, 0.061, 1264.276, 0.091, 1264.367
5106,1264.036, 0.048, 1264.367, 0.39, 1264.757
5107,1264.272, 0.236, 1264.757, 0.096, 1264.853
5108,1264.349, 0.077, 1264.853, 0.118, 1264.971
5109,1264.614, 0.266, 1264.971, 0.476, 1265.447
5110,1264.859, 0.245, 1265.447, 0.05, 1265.497
5111,1264.965, 0.106, 1265.497, 0.321, 1265.818
5112,1265.124, 0.159, 1265.818, 0.02, 1265.838
5113,1265.182, 0.059, 1265.838, 0.234, 1266.071
5114,1265.301, 0.118, 1266.071, 0.346, 1266.417
5115,1266.055, 0.754, 1266.417, 0.073, 1266.49
5116,1267.132, 1.077, 1267.132, 0.256, 1267.388
5117,1267.461, 0.329, 1267.461, 0.069, 1267.53
5118,1267.609, 0.148, 1267.609, 0.043, 1267.652
5119,1267.671, 0.062, 1267.671, 0.315, 1267.986
5120,1267.827, 0.156, 1267.986, 0.535, 1268.521
5121,1268.293, 0.466, 1268.521, 0.14, 1268.662
5122,1268.943, 0.65, 1268.943, 0.174, 1269.117
5123,1269.362, 0.419, 1269.362, 0.065, 1269.427
5124,1269.486, 0.124, 1269.486, 0.358, 1269.845
5125,1269.563, 0.076, 1269.845, 0.548, 1270.393
5126,1269.707, 0.144, 1270.393, 0.511, 1270.904
5127,1269.982, 0.276, 1270.904, 0.091, 1270.995
5128,1270.294, 0.311, 1270.995, 0.356, 1271.351
5129,1271.191, 0.898, 1271.351, 0.177, 1271.528
5130,1271.579, 0.388, 1271.579, 0.118, 1271.697
5131,1271.633, 0.054, 1271.697, 0.785, 1272.482
5132,1271.758, 0.125, 1272.482, 0.096, 1272.578
5133,1271.825, 0.067, 1272.578, 0.155, 1272.733
5134,1271.929, 0.105, 1272.733, 0.038, 1272.771
5135,1272.05, 0.121, 1272.771, 0.179, 1272.95
5136,1272.258, 0.208, 1272.95, 0.013, 1272.963
5137,1272.507, 0.249, 1272.963, 0.025, 1272.988
5138,1273.155, 0.648, 1273.155, 0.232, 1273.386
5139,1273.199, 0.045, 1273.386, 0.13, 1273.516
5140,1273.249, 0.05, 1273.516, 0.137, 1273.654
5141,1273.497, 0.248, 1273.654, 0.034, 1273.688
5142,1273.575, 0.078, 1273.688, 0.549, 1274.237
5143,1273.805, 0.231, 1274.237, 0.264, 1274.5
5144,1273.904, 0.098, 1274.5, 0.88, 1275.38
5145,1274.029, 0.125, 1275.38, 0.067, 1275.447
5146,1274.113, 0.084, 1275.447, 0.561, 1276.009
5147,1274.539, 0.426, 1276.009, 0.014, 1276.023
5148,1274.772, 0.233, 1276.023, 0.405, 1276.428
5149,1275.173, 0.401, 1276.428, 0.07, 1276.497
5150,1275.513, 0.34, 1276.497, 0.202, 1276.7
5151,1275.787, 0.274, 1276.7, 0.199, 1276.899
5152,1275.865, 0.077, 1276.899, 0.582, 1277.481
5153,1276.435, 0.571, 1277.481, 0.005, 1277.486
5154,1276.45, 0.014, 1277.486, 0.071, 1277.557
5155,1276.667, 0.217, 1277.557, 0.087, 1277.645
5156,1277.417, 0.75, 1277.645, 0.167, 1277.812
5157,1277.499, 0.082, 1277.812, 0.096, 1277.908
5158,1277.585, 0.086, 1277.908, 0.048, 1277.956
5159,1277.627, 0.042, 1277.956, 0.177, 1278.132
5160,1277.704, 0.077, 1278.132, 0.03, 1278.162
5161,1277.724, 0.02, 1278.162, 0.08, 1278.242
5162,1277.991, 0.267, 1278.242, 0.158, 1278.4
5163,1278.078, 0.087, 1278.4, 0.006, 1278.406
5164,1278.285, 0.208, 1278.406, 0.033, 1278.439
5165,1278.489, 0.204, 1278.489, 0.013, 1278.502
5166,1279.482, 0.993, 1279.482, 0.197, 1279.679
5167,1279.502, 0.02, 1279.679, 0.043, 1279.723
5168,1279.722, 0.22, 1279.723, 0.015, 1279.738
5169,1279.932, 0.209, 1279.932, 0.209, 1280.141
5170,1279.934, 0.002, 1280.141, 0.009, 1280.15
5171,1280.184, 0.25, 1280.184, 0.491, 1280.675
5172,1280.749, 0.566, 1280.749, 0.169, 1280.918
5173,1280.823, 0.073, 1280.918, 0.372, 1281.29
5174,1281.002, 0.179, 1281.29, 0.067, 1281.357
5175,1281.26, 0.258, 1281.357, 0.217, 1281.573
5176,1281.337, 0.077, 1281.573, 0.007, 1281.58
5177,1281.77, 0.434, 1281.77, 0.49, 1282.261
5178,1281.962, 0.191, 1282.261, 0.339, 1282.599
5179,1282.069, 0.107, 1282.599, 0.219, 1282.819
5180,1282.192, 0.123, 1282.819, 0.075, 1282.894
5181,1282.275, 0.083, 1282.894, 0.185, 1283.079
5182,1282.357, 0.082, 1283.079, 0.391, 1283.47
5183,1282.381, 0.024, 1283.47, 0.019, 1283.489
5184,1282.643, 0.262, 1283.489, 0.019, 1283.508
5185,1282.777, 0.134, 1283.508, 0.208, 1283.716
5186,1282.918, 0.141, 1283.716, 0.054, 1283.77
5187,1283.34, 0.422, 1283.77, 0.289, 1284.058
5188,1283.705, 0.364, 1284.058, 0.102, 1284.16
5189,1283.842, 0.137, 1284.16, 0.11, 1284.27
5190,1284.655, 0.813, 1284.655, 0.005, 1284.659
5191,1284.673, 0.019, 1284.673, 0.056, 1284.729
5192,1284.879, 0.205, 1284.879, 0.03, 1284.908
5193,1284.882, 0.003, 1284.908, 0.216, 1285.125
5194,1285.168, 0.286, 1285.168, 0.529, 1285.696
5195,1285.292, 0.124, 1285.696, 0.04, 1285.737
5196,1285.345, 0.053, 1285.737, 0.19, 1285.927
5197,1285.8, 0.455, 1285.927, 0.069, 1285.996
5198,1285.825, 0.025, 1285.996, 0.184, 1286.18
5199,1285.859, 0.034, 1286.18, 0.065, 1286.245
5200,1286.068, 0.209, 1286.245, 0.128, 1286.373
5201,1286.282, 0.214, 1286.373, 0.405, 1286.778
5202,1286.382, 0.1, 1286.778, 0.072, 1286.85
5203,1286.41, 0.028, 1286.85, 0.071, 1286.921
5204,1286.812, 0.402, 1286.921, 0.154, 1287.075
5205,1286.827, 0.015, 1287.075, 0.03, 1287.105
5206,1286.873, 0.047, 1287.105, 0.198, 1287.303
5207,1287.18, 0.307, 1287.303, 0.579, 1287.882
5208,1287.774, 0.594, 1287.882, 0.105, 1287.986
5209,1287.838, 0.064, 1287.986, 0.228, 1288.214
5210,1288.015, 0.177, 1288.214, 0.057, 1288.271
5211,1288.06, 0.045, 1288.271, 0.151, 1288.422
5212,1288.094, 0.034, 1288.422, 0.402, 1288.824
5213,1288.596, 0.502, 1288.824, 0.256, 1289.08
5214,1288.904, 0.309, 1289.08, 0.329, 1289.408
5215,1288.983, 0.079, 1289.408, 0.296, 1289.705
5216,1289.177, 0.194, 1289.705, 0.108, 1289.813
5217,1289.27, 0.093, 1289.813, 0.142, 1289.955
5218,1289.582, 0.312, 1289.955, 0.135, 1290.09
5219,1289.928, 0.346, 1290.09, 0.037, 1290.128
5220,1290.494, 0.566, 1290.494, 0.146, 1290.64
5221,1290.765, 0.27, 1290.765, 0.413, 1291.177
5222,1291.28, 0.515, 1291.28, 0.443, 1291.723
5223,1292.011, 0.731, 1292.011, 0.252, 1292.263
5224,1292.421, 0.41, 1292.421, 0.078, 1292.499
5225,1292.463, 0.042, 1292.499, 0.396, 1292.896
5226,1292.931, 0.468, 1292.931, 0.028, 1292.959
5227,1293.206, 0.275, 1293.206, 0.787, 1293.992
5228,1293.508, 0.302, 1293.992, 0.003, 1293.995
5229,1293.845, 0.337, 1293.995, 0.169, 1294.164
5230,1293.858, 0.014, 1294.164, 0.129, 1294.293
5231,1293.933, 0.074, 1294.293, 0.304, 1294.597
5232,1294.002, 0.069, 1294.597, 0.002, 1294.599
5233,1294.005, 0.003, 1294.599, 0.155, 1294.755
5234,1294.176, 0.171, 1294.755, 0.322, 1295.077
5235,1294.261, 0.085, 1295.077, 0.76, 1295.837
5236,1294.276, 0.015, 1295.837, 0.214, 1296.051
5237,1294.283, 0.008, 1296.051, 0.094, 1296.145
5238,1295.203, 0.92, 1296.145, 0.231, 1296.377
5239,1295.339, 0.135, 1296.377, 0.025, 1296.402
5240,1295.339, 0.001, 1296.402, 0.039, 1296.441
5241,1295.646, 0.307, 1296.441, 0.111, 1296.552
5242,1296.637, 0.99, 1296.637, 0.002, 1296.639
5243,1296.731, 0.094, 1296.731, 0.628, 1297.359
5244,1296.831, 0.1, 1297.359, 0.822, 1298.181
5245,1297.191, 0.359, 1298.181, 0.246, 1298.428
5246,1297.6, 0.409, 1298.428, 0.069, 1298.497
5247,1297.896, 0.296, 1298.497, 0.02, 1298.517
5248,1298.036, 0.14, 1298.517, 0.199, 1298.715
5249,1298.189, 0.153, 1298.715, 0.096, 1298.812
5250,1298.45, 0.261, 1298.812, 0.035, 1298.847
5251,1298.947, 0.497, 1298.947, 0.053, 1299.0
5252,1298.963, 0.015, 1299.0, 0.003, 1299.003
5253,1299.18, 0.218, 1299.18, 0.131, 1299.311
5254,1299.539, 0.358, 1299.539, 0.258, 1299.797
5255,1299.639, 0.1, 1299.797, 0.355, 1300.152
5256,1299.705, 0.066, 1300.152, 0.182, 1300.335
5257,1299.835, 0.13, 1300.335, 0.257, 1300.592
5258,1300.459, 0.624, 1300.592, 0.234, 1300.826
5259,1300.57, 0.111, 1300.826, 0.023, 1300.849
5260,1300.608, 0.037, 1300.849, 0.295, 1301.144
5261,1300.84, 0.232, 1301.144, 0.164, 1301.308
5262,1301.163, 0.323, 1301.308, 0.139, 1301.447
5263,1301.358, 0.196, 1301.447, 0.258, 1301.705
5264,1301.775, 0.417, 1301.775, 0.184, 1301.959
5265,1301.874, 0.098, 1301.959, 0.344, 1302.304
5266,1302.098, 0.224, 1302.304, 0.445, 1302.748
5267,1302.449, 0.351, 1302.748, 0.165, 1302.913
5268,1302.573, 0.125, 1302.913, 0.188, 1303.1
5269,1303.197, 0.624, 1303.197, 0.185, 1303.382
5270,1303.309, 0.112, 1303.382, 0.165, 1303.547
5271,1303.329, 0.02, 1303.547, 0.111, 1303.658
5272,1303.387, 0.058, 1303.658, 0.082, 1303.74
5273,1303.393, 0.006, 1303.74, 0.064, 1303.804
5274,1303.991, 0.598, 1303.991, 0.481, 1304.472
5275,1304.192, 0.201, 1304.472, 0.209, 1304.68
5276,1304.198, 0.005, 1304.68, 0.317, 1304.997
5277,1304.2, 0.002, 1304.997, 0.251, 1305.248
5278,1304.268, 0.068, 1305.248, 0.005, 1305.253
5279,1304.729, 0.462, 1305.253, 0.33, 1305.583
5280,1304.775, 0.046, 1305.583, 0.023, 1305.606
5281,1305.515, 0.74, 1305.606, 0.042, 1305.648
5282,1305.996, 0.481, 1305.996, 0.091, 1306.088
5283,1306.041, 0.045, 1306.088, 0.032, 1306.12
5284,1306.182, 0.141, 1306.182, 0.47, 1306.652
5285,1306.448, 0.266, 1306.652, 0.127, 1306.78
5286,1306.6, 0.152, 1306.78, 0.363, 1307.142
5287,1306.624, 0.024, 1307.142, 0.097, 1307.24
5288,1307.123, 0.5, 1307.24, 0.07, 1307.31
5289,1307.278, 0.154, 1307.31, 0.015, 1307.325
5290,1307.343, 0.065, 1307.343, 0.037, 1307.38
5291,1307.358, 0.015, 1307.38, 0.502, 1307.882
5292,1308.074, 0.716, 1308.074, 0.133, 1308.208
5293,1308.404, 0.329, 1308.404, 0.306, 1308.709
5294,1308.484, 0.08, 1308.709, 0.376, 1309.085
5295,1308.777, 0.293, 1309.085, 0.265, 1309.35
5296,1309.093, 0.316, 1309.35, 0.086, 1309.436
5297,1309.192, 0.099, 1309.436, 0.311, 1309.748
5298,1310.021, 0.829, 1310.021, 0.705, 1310.726
5299,1310.096, 0.075, 1310.726, 0.124, 1310.849
5300,1310.612, 0.516, 1310.849, 0.145, 1310.995
5301,1310.78, 0.168, 1310.995, 0.023, 1311.018
5302,1310.851, 0.071, 1311.018, 0.306, 1311.323
5303,1311.555, 0.704, 1311.555, 0.089, 1311.644
5304,1312.048, 0.493, 1312.048, 0.344, 1312.392
5305,1312.579, 0.531, 1312.579, 0.031, 1312.609
5306,1312.634, 0.055, 1312.634, 0.308, 1312.942
5307,1312.879, 0.245, 1312.942, 0.054, 1312.996
5308,1313.053, 0.174, 1313.053, 0.029, 1313.082
5309,1313.391, 0.338, 1313.391, 0.144, 1313.535
5310,1313.501, 0.11, 1313.535, 0.203, 1313.738
5311,1313.659, 0.158, 1313.738, 0.158, 1313.896
5312,1313.992, 0.333, 1313.992, 0.57, 1314.562
5313,1314.114, 0.122, 1314.562, 0.161, 1314.722
5314,1314.344, 0.23, 1314.722, 0.066, 1314.788
5315,1314.502, 0.158, 1314.788, 0.04, 1314.827
5316,1314.636, 0.134, 1314.827, 0.04, 1314.867
5317,1314.82, 0.184, 1314.867, 0.016, 1314.883
5318,1315.089, 0.269, 1315.089, 0.729, 1315.818
5319,1315.38, 0.291, 1315.818, 0.233, 1316.05
5320,1315.473, 0.093, 1316.05, 0.05, 1316.1
5321,1315.497, 0.025, 1316.1, 0.076, 1316.176
5322,1315.651, 0.153, 1316.176, 0.046, 1316.222
5323,1316.721, 1.07, 1316.721, 0.624, 1317.345
5324,1317.047, 0.326, 1317.345, 0.877, 1318.222
5325,1317.318, 0.271, 1318.222, 0.031, 1318.253
5326,1317.987, 0.669, 1318.253, 0.197, 1318.45
5327,1318.084, 0.097, 1318.45, 0.172, 1318.622
5328,1318.222, 0.138, 1318.622, 0.177, 1318.799
5329,1318.387, 0.165, 1318.799, 0.753, 1319.552
5330,1318.387, 0.0, 1319.552, 0.14, 1319.692
5331,1318.389, 0.001, 1319.692, 0.109, 1319.801
5332,1318.679, 0.29, 1319.801, 0.846, 1320.646
5333,1319.117, 0.438, 1320.646, 0.589, 1321.236
5334,1319.536, 0.419, 1321.236, 0.079, 1321.315
5335,1319.706, 0.169, 1321.315, 0.038, 1321.352
5336,1320.083, 0.378, 1321.352, 0.164, 1321.516
5337,1320.138, 0.055, 1321.516, 0.07, 1321.586
5338,1320.309, 0.171, 1321.586, 0.167, 1321.753
5339,1320.505, 0.195, 1321.753, 0.337, 1322.09
5340,1320.544, 0.039, 1322.09, 0.175, 1322.264
5341,1320.705, 0.161, 1322.264, 0.006, 1322.27
5342,1321.551, 0.846, 1322.27, 0.26, 1322.53
5343,1322.086, 0.535, 1322.53, 0.084, 1322.614
5344,1322.094, 0.008, 1322.614, 0.675, 1323.289
5345,1322.14, 0.046, 1323.289, 0.07, 1323.36
5346,1322.364, 0.224, 1323.36, 0.036, 1323.396
5347,1322.649, 0.285, 1323.396, 0.04, 1323.435
5348,1322.79, 0.14, 1323.435, 0.349, 1323.785
5349,1322.87, 0.08, 1323.785, 0.012, 1323.797
5350,1323.196, 0.326, 1323.797, 0.086, 1323.883
5351,1323.349, 0.153, 1323.883, 0.017, 1323.899
5352,1323.539, 0.191, 1323.899, 0.228, 1324.127
5353,1323.687, 0.147, 1324.127, 0.591, 1324.718
5354,1323.821, 0.134, 1324.718, 0.147, 1324.866
5355,1323.898, 0.077, 1324.866, 0.137, 1325.003
5356,1323.916, 0.018, 1325.003, 0.088, 1325.091
5357,1324.069, 0.153, 1325.091, 0.128, 1325.219
5358,1324.445, 0.376, 1325.219, 0.512, 1325.731
5359,1324.517, 0.073, 1325.731, 0.232, 1325.962
5360,1324.575, 0.058, 1325.962, 0.473, 1326.436
5361,1324.629, 0.053, 1326.436, 0.463, 1326.899
